node_1,node_2,node_3
311,20030,20458
617,20030,20317
617,20030,20458
20030,20317,20458
4444,6495,20317
4444,6495,13025
311,6495,20317
311,6495,13025
617,6495,20317
617,6495,13025
6495,13025,20317
311,4444,6473
617,4444,6473
4444,6473,20317
4444,6473,20030
311,6473,20317
311,6473,20030
617,6473,20317
617,6473,20030
6473,20030,20317
4444,20458,21126
311,20458,21126
617,13025,21126
617,20458,21126
13025,20458,21126
4444,13025,20721
311,13025,20721
311,20458,20721
617,13025,20721
617,20458,20721
13025,20458,20721
6495,13025,20721
311,4444,20578
617,4444,20578
311,617,20578
617,4444,237684
311,617,237684
311,20200,237684
311,20200,21237
617,21237,237684
617,13847,237684
617,20200,237684
617,20200,21237
617,13847,20200
13847,20200,237684
13847,20200,21237
617,21342,237684
311,4444,18041
311,18041,237684
4444,5204,18041
311,5204,18041
4444,21169,96568
4444,20721,38344
20721,38344,96568
4444,96568,97467
4444,6380,72507
4444,20033,38344
617,4444,11849
4444,11849,21126
617,11849,21126
4444,11849,20205
4444,11849,20721
4444,20205,20721
11849,20205,20721
4444,20721,53968
4444,6380,20200
4444,6380,20042
6380,20042,20200
4444,20033,64110
4444,21342,70132
2198,4444,70132
2198,21342,70132
4444,19989,70132
4444,7828,154612
4444,30132,154612
4444,20030,154612
20030,30132,154612
18106,188937,397667
18106,19989,397667
19989,188937,397667
18106,19989,188937
18106,54629,397667
20790,21066,233834
23130,37251,95714
23130,37251,246485
23130,37251,44895
37251,246485,304355
37251,62298,304363
37251,53609,123843
37251,82827,95221
18041,37253,229362
5564,7142,37275
25568,25768,37307
8706,37307,193440
8706,27977,37307
8706,23044,37307
8706,22682,37307
23044,27977,37307
22682,27977,37307
22682,23044,37307
8706,11287,37307
11287,27977,37307
11287,23044,37307
8706,24297,37307
11287,37307,39940
37278,37309,60254
6441,20128,135634
18173,21137,37334
11880,135642,209592
11880,20012,135642
30132,135642,245294
20285,20533,102880
11810,13025,37354
5935,11810,37354
13025,17887,37354
6441,20235,70122
20235,20576,70122
5595,20235,70122
20235,20790,70122
6441,20576,70122
5595,6441,70122
6441,20790,70122
5595,20576,70122
20576,20790,70122
5595,20790,70122
11853,20235,70122
6441,11853,70122
11853,20576,70122
13847,20235,70122
6441,13847,70122
5595,13847,70122
16173,20235,70122
6441,16173,70122
13847,16173,70122
6441,13847,16173
11853,16173,70122
11853,16173,20235
6441,11853,16173
16173,20790,70122
18041,70122,70137
7887,19989,70132
7887,70132,213405
18106,19989,70132
19989,70132,77498
21066,70134,210199
21066,21203,70134
21066,38329,70134
21203,38329,70134
21066,21203,38329
20317,21066,70134
20317,21203,70134
20317,21066,21203
21066,70134,174452
20317,70134,174452
20317,21066,174452
3156,21066,70134
3156,38329,70134
3156,21066,38329
70134,97453,97460
20317,70134,97453
21203,70134,97453
20317,70134,97460
21203,70134,97460
20317,97453,97460
21203,97453,97460
20317,21203,97453
20317,21203,97460
70134,97453,174452
70134,97460,174452
97453,97460,174452
20317,97453,174452
20317,97460,174452
70134,174452,177439
201470,266749,271291
175623,201470,266749
13025,20371,70144
4608,154632,157639
4608,21018,77628
4608,5694,77628
30098,70146,70149
70146,70149,210399
30098,70149,244902
18106,70149,210399
11814,70150,93765
11932,20899,70152
15559,20899,70152
11932,15559,70152
11932,15559,20899
20899,21276,70152
1266,37610,70152
37610,46683,70152
1266,46683,70152
1266,37610,46683
21276,37610,70152
21276,46683,70152
21276,37610,46683
11853,37610,70152
11853,21276,70152
1266,13847,70152
11853,20059,70152
20059,21276,70152
11853,20059,21276
1064,4631,8387
4631,8387,10553
4631,8387,27977
1064,8387,10553
1064,8387,27977
8387,10553,27977
1064,4631,11192
1064,4631,11287
4631,11192,27977
4631,11287,27977
4631,10553,11192
4631,11192,11287
4631,10553,11287
1064,11192,27977
1064,11287,27977
1064,10553,11192
1064,11192,11287
1064,10553,11287
10553,11192,27977
11192,11287,27977
10553,11192,11287
1064,4631,10599
4631,10599,27977
4631,10553,10599
1064,10599,27977
1064,10553,10599
4631,8706,10599
1064,8706,10599
1064,4631,7487
1064,4631,14251
4631,7487,14251
1064,7487,14251
4631,27977,60993
4631,54606,159682
4631,7487,10315
4631,27977,156137
6474,102937,178385
5935,18173,102937
18173,102937,154619
4642,20257,114505
4642,4703,21473
4642,20796,114505
79928,175779,266821
79928,266821,377829
4702,20364,47497
4702,20364,95695
4703,11192,62851
79928,126142,266856
27204,96929,266864
4736,7682,118788
4736,118827,127233
4736,9336,122094
4736,17710,148213
4736,127233,129954
4736,60228,127233
4736,9336,122119
4736,12580,17710
4736,4936,87851
4736,4936,27248
4736,17293,27248
4936,17293,27248
4736,7682,17293
4736,17710,17717
4736,4936,87869
4736,27248,87869
4736,4936,136946
4736,17717,118520
4736,4936,137335
4736,9336,137335
4936,9336,137335
4736,17717,129954
175787,266886,272139
4777,17724,75021
8706,28001,70323
8706,27977,70323
27977,28001,70323
20790,21066,201426
21066,37597,175459
20882,37597,175459
20882,21066,37597
20882,21066,175459
21276,37610,91916
11853,20371,37610
6424,20371,37610
6424,11853,20371
6372,20371,37610
6372,11853,37610
6372,11853,20371
20271,20371,37610
18106,19989,37610
11853,19989,37610
6424,19989,37610
18614,19989,37610
18106,18614,37610
11853,18614,37610
6424,18614,37610
11853,18106,19989
6424,18106,19989
18106,18614,19989
6424,11853,19989
11853,18614,19989
6424,18614,19989
11853,18106,18614
6424,18106,18614
6424,11853,18614
19989,21726,37610
19989,21276,37610
18106,21726,37610
11853,21726,37610
21276,21726,37610
18106,19989,21726
18106,19989,21276
11853,19989,21726
11853,19989,21276
19989,21276,21726
11853,18106,21726
18106,21276,21726
11853,21276,21726
18614,21726,37610
18614,19989,21726
18106,18614,21726
11853,18614,21726
16173,37610,117360
6424,16173,37610
6424,37610,117360
6424,16173,117360
1266,16173,37610
16173,20271,37610
1266,20271,37610
1266,16173,20271
16173,18106,37610
11853,16173,37610
6424,16173,18106
6424,11853,16173
11853,16173,18106
16173,21276,37610
16173,21726,37610
16173,18106,21276
16173,21276,21726
11853,16173,21726
16173,18106,21726
16173,20374,37610
20271,21276,37610
20271,20374,37610
16173,20271,21276
16173,20374,21276
16173,20271,20374
20271,20374,21276
6372,18106,37610
1266,6372,37610
1266,18106,37610
1266,6372,18106
6372,11853,18106
27204,97028,201470
79928,201470,377997
175641,201470,377997
79928,175641,201470
79928,175641,377997
201470,354246,377997
104857,201470,222866
201470,204926,222866
104857,204926,222866
27204,201470,222866
79928,201470,378010
79928,201470,272797
27204,96947,201470
26848,79928,201470
79928,138508,201470
25170,79928,201470
25170,138508,201470
25170,79928,138508
79928,175728,201470
104857,201470,271291
25170,201470,271291
31299,175641,201470
27204,155690,201470
27204,175728,201470
27204,97010,201470
25170,27204,201470
27204,96919,201470
25185,97010,201470
26848,160752,201470
160752,201470,351301
155690,160752,201470
138508,160752,201470
160752,175641,201470
160752,201470,214997
97046,160752,201470
96919,160752,201470
160752,201470,234749
96919,201470,234749
96919,160752,234749
104857,201470,234749
104857,160752,234749
160752,201470,267797
104857,201470,267797
104857,160752,267797
160752,201470,204926
104857,175728,201470
30119,177439,234251
117360,186335,332564
13025,16173,103194
2711,13025,103194
2711,16173,103194
2711,13025,16173
4896,118586,122131
4896,9325,118817
4896,12580,17710
4896,4936,87851
4896,4936,18851
4896,4936,146935
4896,9332,87851
4919,4936,8387
4919,4950,8387
4919,4936,4950
4936,4950,8387
4921,4936,136901
4921,75936,118742
617,4925,18016
311,617,4925
617,4925,10827
311,4925,10827
311,617,10827
8706,27977,37702
6270,8706,37702
4936,18519,137217
4936,60261,137228
4936,7682,82445
4936,60261,82445
4936,118520,141855
4936,18851,141855
4936,9340,141855
4936,63086,78633
4936,27248,78626
4936,118526,137330
4936,4950,137335
4936,9336,160593
4936,9340,18519
4936,60615,137910
4936,17717,76473
4936,75021,76473
17717,75021,76473
4936,8387,40157
4936,75021,118490
4936,26336,75936
4936,75936,118520
4936,118520,148225
75936,118520,148225
75021,75936,118520
4936,82317,118520
4936,82421,118520
17717,75021,118520
4936,18519,118520
4936,17293,140030
4936,17710,25857
4936,18519,148232
4936,9325,80139
4936,118542,148225
75936,118542,148225
4936,75021,118542
75021,75936,118542
4936,59893,118542
4936,59893,75936
59893,75936,118542
4936,82317,118542
4936,59893,82317
59893,82317,118542
4936,75936,78633
4936,60261,87851
4936,17710,148225
4936,17710,80205
4981,17710,17717
4936,75936,87861
4936,7682,118587
4936,75021,118587
4936,4950,87869
4936,9325,80205
4936,4950,80205
4936,9325,160593
4936,4950,143545
4936,4950,149643
4936,9325,17293
9325,17293,75936
4936,75936,369589
4936,7682,369589
4936,9325,142279
4936,4981,142279
20292,20790,234332
18106,103279,188937
20458,103279,188937
7887,103279,188937
7887,20458,103279
7887,20458,188937
18106,20754,103279
18106,103279,176183
4981,17710,146946
4981,17710,98189
4981,85525,122131
4981,118896,122131
4981,12580,17710
4981,60607,142204
4981,17710,137855
4981,17710,148213
7683,58617,103299
20034,20257,660373
20257,186596,660373
20257,186469,660373
20257,179784,660373
20257,93297,660373
93297,179784,660373
20257,93297,179784
20257,95695,660373
20257,77460,660373
77460,95695,660373
20257,154829,660373
95695,154829,660373
20257,95695,154829
2486,20257,660373
2486,95695,660373
93297,154829,660373
2486,93297,660373
20257,172951,660373
93297,211809,660373
5464,141747,168856
5036,5571,8843
5036,14251,19170
5036,5621,19170
5036,8706,9068
5038,8840,16692
20257,70592,93297
311,5060,20487
311,5060,20027
311,5060,6495
5060,20027,20487
5060,6495,20487
5060,6495,20027
311,20027,20487
311,6495,20487
6495,20027,20487
311,617,5060
311,5060,11917
311,5060,20338
617,5060,11917
617,5060,20338
5060,11917,20338
311,617,11917
311,617,20338
311,11917,20338
617,11917,20338
617,5060,20027
5060,11917,20027
311,11917,20027
617,11917,20027
311,5060,20593
617,5060,6495
617,5060,20593
5060,20027,20593
5060,6495,20593
311,617,20593
311,20027,20593
311,6495,20593
617,20027,20593
617,6495,20593
6495,20027,20593
311,5060,20030
617,5060,20030
5060,20030,20593
311,20030,20593
617,20030,20593
311,5060,20533
5060,20027,20533
311,20027,20533
5060,20487,23130
5060,11917,23130
5060,20338,23130
11917,20338,23130
7673,7701,70611
11287,60923,70611
18267,21066,70612
21066,70612,72915
21066,70612,126519
20328,23130,201684
20328,30949,201684
9553,23130,201684
5094,63210,153617
5094,21590,153617
21162,30930,136171
5464,141747,168944
20257,30160,103426
18386,20208,103426
2173,35546,103426
2173,20208,103426
2173,103426,103454
5274,11880,103440
5274,20257,103440
20025,96066,103454
20025,103454,238630
20025,72519,103454
20025,103454,238316
20025,30132,103454
93297,103454,172987
30132,93297,103454
2173,30132,103454
11893,18173,33591
18173,20727,33591
20619,30016,33592
20867,30016,33592
20619,20867,33592
20619,20867,30016
21066,33592,203863
7887,20619,33592
7887,20867,33592
7887,20619,20867
5183,9130,52172
5183,9130,11310
20257,37954,94729
5694,37954,94729
5694,29956,37954
20509,37961,86907
5206,21523,27977
5274,21344,136287
30050,116548,201839
77460,108082,201839
31299,175641,234632
24804,188458,234632
24804,175787,234632
104857,188458,234632
160752,175641,234632
104857,160752,234632
160752,234632,234749
104857,234632,234749
160752,234632,272795
150065,234632,272435
81055,234632,272795
38031,75021,90343
38031,75936,137470
11910,116543,169108
22748,94984,169108
20257,22748,169108
22748,93297,169108
15756,22748,169108
15756,20257,22748
20484,22748,169108
15756,20484,22748
20012,22748,169108
20257,37278,169108
15756,37278,169108
150065,222786,234721
38128,38210,205437
160752,234749,354198
104857,222781,234749
17405,38199,59560
5502,17405,38199
5447,6405,20913
5274,5447,6405
5274,5447,20913
617,5447,6405
617,5274,5447
617,5274,6405
617,5274,7828
311,5447,20913
5447,116548,248394
5464,8551,141747
18939,23236,38232
13738,18939,38232
11810,20328,136540
4389,6405,38246
20257,38255,127235
20257,20781,38255
20257,30114,38255
20257,22748,38255
20781,30114,38255
20781,22748,38255
22748,30114,38255
20257,20781,30114
20257,22748,30114
20781,22748,30114
20257,38255,60444
20781,38255,60444
20257,20781,60444
20257,38255,116548
20781,38255,116548
20257,20781,116548
6405,20257,38255
6405,20781,38255
6405,20257,20781
20257,38255,153574
20484,20781,38255
20484,30114,38255
20484,22748,38255
20484,20781,30114
20484,20781,22748
20484,22748,30114
20484,38255,116548
6405,20484,38255
12927,20484,38255
12927,20781,38255
12927,20484,20781
23130,38255,108539
11880,30114,38255
11880,38255,116548
6405,11880,38255
11880,38255,153574
23130,38255,62930
5491,14093,18939
5274,38259,62851
29505,71029,82421
21344,38273,62851
38273,62851,95786
38273,154632,157639
38273,94454,108186
37278,38273,108186
20257,38273,108186
20257,37278,38273
20257,37278,108186
37291,38273,108186
37278,37291,38273
37278,37291,108186
20257,38273,146340
38273,115640,157639
5694,38273,94453
38273,51831,95786
18106,38299,188937
11853,18106,38299
11853,38299,188937
11853,18106,188937
18106,38299,97414
38299,97414,188937
18106,97414,188937
6495,18106,38299
11867,18106,38299
6495,11853,38299
11853,11867,38299
6495,11867,38299
6495,11853,18106
11853,11867,18106
6495,11867,18106
6495,11853,11867
11853,22322,38299
6495,22322,38299
6495,11853,22322
38299,96568,188937
11853,38299,96568
11853,96568,188937
38299,96568,97414
5550,19516,44221
18288,29952,38320
20867,30016,38329
6441,20867,38329
6441,30016,38329
6441,20867,30016
20300,20867,38329
6441,20300,38329
6441,20300,20867
7887,20867,38329
7887,20300,38329
7887,20300,20867
19989,20867,38329
20867,38329,108564
7887,19989,38329
7887,38329,108564
19989,38329,108564
7887,19989,20867
7887,20867,108564
19989,20867,108564
7887,19989,108564
3156,20867,38329
18106,20867,38329
18106,19989,38329
18106,19989,20867
29580,30016,38329
7887,29580,38329
20300,29580,38329
7887,20300,29580
3156,29580,38329
20952,29580,38329
18106,29580,38329
18106,20952,38329
18106,20952,29580
20300,20952,38329
20300,20952,29580
20030,29580,38329
20030,20952,38329
20030,20952,29580
20346,29580,38329
20030,20346,38329
20030,20346,29580
20952,38329,108564
15578,38329,108564
7887,15578,38329
7887,15578,108564
1266,38329,108564
1266,19989,38329
1266,19989,108564
15559,38329,108564
15559,19989,38329
15559,19989,108564
38329,51429,108564
20371,38329,202271
6438,6495,38329
15559,18614,38329
6463,18614,38329
18614,19989,38329
18106,18614,38329
6463,15559,38329
15559,18106,38329
6463,19989,38329
6463,18106,38329
6463,15559,18614
15559,18614,19989
15559,18106,18614
6463,18614,19989
6463,18106,18614
6463,15559,19989
6463,15559,18106
15559,18106,19989
6463,18106,19989
6463,20952,38329
6463,18106,20952
1266,18106,38329
18106,38329,74690
18106,38329,74708
1266,38329,74690
1266,38329,74708
38329,74690,74708
1266,18106,74690
1266,18106,74708
18106,74690,74708
1266,74690,74708
1266,6463,38329
1266,18106,19989
1266,6463,18106
1266,6463,19989
6441,20030,38329
6441,20346,38329
6441,20030,20346
21063,30016,38329
21063,21203,38329
6463,21063,38329
21066,38329,74690
1266,21066,38329
21066,38329,74708
1266,21066,74690
21066,74690,74708
1266,21066,74708
21066,38329,51429
6463,21066,38329
6463,38329,51429
6463,21066,51429
21066,21350,38329
20952,21066,38329
20952,21350,38329
20952,21066,21350
6441,21066,38329
21066,30016,38329
6441,21066,30016
6495,21066,38329
6441,6495,38329
6441,6495,21066
20300,21066,38329
6441,20300,21066
6441,21203,38329
6441,21066,21203
7828,21066,38329
20346,21066,38329
6441,7828,38329
7828,20346,38329
6441,7828,21066
6441,20346,21066
7828,20346,21066
6441,7828,20346
6441,6463,38329
6441,6463,21066
19989,21066,38329
1266,6463,21066
1266,19989,21066
1266,20300,38329
1266,20300,21066
1266,3156,38329
1266,3156,21066
20371,21066,38329
20371,21203,38329
20371,21066,21203
7828,38329,74708
7828,21066,74708
20300,20952,21066
6463,20952,21066
6495,7887,38329
6495,15578,38329
6495,7887,15578
6463,7887,38329
6463,7887,19989
15578,20371,38329
20300,38329,210413
6463,38329,63984
617,5564,20622
311,5564,20622
311,617,5564
311,617,20622
5564,6270,10264
5564,6270,8830
71110,97139,104040
18106,20449,38344
20593,21290,38344
21726,38344,95149
11853,38344,188937
11853,38344,96568
11853,20593,38344
11853,20593,188937
11853,18106,38344
11853,21726,38344
18106,38344,188937
21726,38344,188937
18106,21726,38344
11853,21726,188937
18106,21726,188937
5274,38348,62851
38348,62851,91347
20484,30050,38348
20912,30050,38348
20484,22748,38348
11905,20257,38348
20257,38348,93297
11905,38348,93297
20257,30050,38348
5274,20257,38348
11905,30050,38348
5274,11905,38348
5274,30050,38348
20257,35430,38348
20257,38348,47497
20257,38348,117131
20257,38348,181264
20257,38348,91347
5204,20257,38348
20257,22748,38348
22748,38348,93297
20257,38348,38366
38348,38366,93297
20257,38366,93297
30050,38348,38366
20257,30050,38366
5274,20012,38348
20012,22748,38348
20912,38348,38366
20912,38348,93297
20912,38366,93297
20912,30050,38366
20796,38348,181264
20796,38348,93297
20796,22748,38348
20796,38348,91347
5694,30050,38348
5694,38348,91347
5694,35430,38348
30050,38348,108503
11905,21225,38348
38348,38391,91347
5204,38348,38391
5274,21112,38348
311,71122,351381
29171,51114,103892
11880,30050,38366
11880,20012,38366
38366,55165,77460
20364,92945,103907
20257,61923,103907
20257,97139,103907
61923,97139,103907
20257,61923,97139
20257,21255,103907
311,20257,103907
